fecha,zona_prov,letra,w_mean,Año,Valor_USD_Blue_Julio,Salario_USD
2018-01-01,CORDOBA,H,30979,2018,27.45,1128.56102003643
2018-01-01,CORDOBA,I,12227,2018,27.45,445.42805100182153
2018-01-01,CORDOBA,J,42309,2018,27.45,1541.311475409836
2018-01-01,CORDOBA,K,58897,2018,27.45,2145.6102003642986
2018-01-01,CORDOBA,L,19971,2018,27.45,727.5409836065573
2018-01-01,CORDOBA,M,22912,2018,27.45,834.6812386156648
2018-01-01,CORDOBA,N,21586,2018,27.45,786.3752276867032
2018-01-01,CORDOBA,O,33643,2018,27.45,1225.6102003642989
2018-01-01,CORDOBA,P,21231,2018,27.45,773.4426229508197
2018-01-01,CORDOBA,Q,24626,2018,27.45,897.1220400728598
2018-01-01,CORDOBA,R,25769,2018,27.45,938.7613843351548
2018-01-01,CORDOBA,S,25826,2018,27.45,940.8378870673953
2018-01-01,CORDOBA,Z,32696,2018,27.45,1191.111111111111
2018-01-01,CORRIENTES,A,14079,2018,27.45,512.896174863388
2018-01-01,CORRIENTES,B,26131,2018,27.45,951.9489981785064
2018-01-01,CORRIENTES,C,27529,2018,27.45,1002.8779599271403
2018-01-01,CORRIENTES,D,61817,2018,27.45,2251.9854280510017
2018-01-01,CORRIENTES,E,28658,2018,27.45,1044.0072859744992
2018-01-01,CORRIENTES,F,16147,2018,27.45,588.2331511839709
2018-01-01,CORRIENTES,G,19923,2018,27.45,725.792349726776
2018-01-01,CORRIENTES,H,27335,2018,27.45,995.8105646630237
2018-01-01,CORRIENTES,I,14406,2018,27.45,524.8087431693989
2018-01-01,CORRIENTES,J,33861,2018,27.45,1233.551912568306
2018-01-01,CORRIENTES,K,60006,2018,27.45,2186.0109289617485
2018-01-01,CORRIENTES,L,15948,2018,27.45,580.983606557377
2018-01-01,CORRIENTES,M,20717,2018,27.45,754.7176684881603
2018-01-01,CORRIENTES,N,14584,2018,27.45,531.2932604735884
2018-01-01,CORRIENTES,O,26337,2018,27.45,959.4535519125683
2018-01-01,CORRIENTES,P,22695,2018,27.45,826.775956284153
2018-01-01,CORRIENTES,Q,23602,2018,27.45,859.8178506375228
2018-01-01,CORRIENTES,R,23087,2018,27.45,841.056466302368
2018-01-01,CORRIENTES,S,18635,2018,27.45,678.8706739526411
2018-01-01,CORRIENTES,Z,30469,2018,27.45,1109.9817850637523
2018-01-01,ENTRE RIOS,A,17147,2018,27.45,624.6630236794172
2018-01-01,ENTRE RIOS,B,32170,2018,27.45,1171.9489981785064
2018-01-01,ENTRE RIOS,C,27190,2018,27.45,990.5282331511839
2018-01-01,ENTRE RIOS,D,94176,2018,27.45,3430.819672131148
2018-01-01,ENTRE RIOS,E,30298,2018,27.45,1103.752276867031
2018-01-01,ENTRE RIOS,F,19360,2018,27.45,705.2823315118397
2018-01-01,ENTRE RIOS,G,22224,2018,27.45,809.6174863387978
2018-01-01,ENTRE RIOS,H,30719,2018,27.45,1119.0892531876138
2018-01-01,ENTRE RIOS,I,12866,2018,27.45,468.7067395264117
2018-01-01,ENTRE RIOS,J,35952,2018,27.45,1309.7267759562842
2018-01-01,ENTRE RIOS,K,52986,2018,27.45,1930.2732240437158
2018-01-01,ENTRE RIOS,L,17664,2018,27.45,643.4972677595629
2018-01-01,ENTRE RIOS,M,20428,2018,27.45,744.1894353369763
2018-01-01,ENTRE RIOS,N,18449,2018,27.45,672.0947176684882
2018-01-01,ENTRE RIOS,O,26157,2018,27.45,952.896174863388
2018-01-01,ENTRE RIOS,P,16349,2018,27.45,595.591985428051
2018-01-01,ENTRE RIOS,Q,24209,2018,27.45,881.9307832422587
2018-01-01,ENTRE RIOS,R,18996,2018,27.45,692.0218579234972
2018-01-01,ENTRE RIOS,S,22701,2018,27.45,826.9945355191257
2018-01-01,ENTRE RIOS,Z,58583,2018,27.45,2134.1712204007285
2018-01-01,FORMOSA,A,16020,2018,27.45,583.6065573770492
2018-01-01,FORMOSA,B,38743,2018,27.45,1411.4025500910748
2018-01-01,FORMOSA,C,30137,2018,27.45,1097.8870673952642
2018-01-01,FORMOSA,D,41676,2018,27.45,1518.2513661202186
2018-01-01,FORMOSA,E,32089,2018,27.45,1168.9981785063753
2018-01-01,FORMOSA,F,15532,2018,27.45,565.8287795992715
2018-01-01,FORMOSA,G,21342,2018,27.45,777.4863387978143
2018-01-01,FORMOSA,H,31953,2018,27.45,1164.0437158469945
2018-01-01,FORMOSA,I,17047,2018,27.45,621.0200364298726
2018-01-01,FORMOSA,J,29695,2018,27.45,1081.785063752277
2018-01-01,FORMOSA,K,74850,2018,27.45,2726.775956284153
2018-01-01,FORMOSA,L,17571,2018,27.45,640.1092896174864
2018-01-01,FORMOSA,M,23032,2018,27.45,839.0528233151184
2018-01-01,FORMOSA,N,17811,2018,27.45,648.8524590163935
2018-01-01,FORMOSA,O,25850,2018,27.45,941.712204007286
2018-01-01,FORMOSA,P,26100,2018,27.45,950.8196721311475
2018-01-01,FORMOSA,Q,20666,2018,27.45,752.8597449908925
2018-01-01,FORMOSA,R,17771,2018,27.45,647.3952641165756
2018-01-01,FORMOSA,S,21712,2018,27.45,790.9653916211294
2018-01-01,JUJUY,A,11840,2018,27.45,431.3296903460838
2018-01-01,JUJUY,B,47265,2018,27.45,1721.8579234972678
2018-01-01,JUJUY,C,30169,2018,27.45,1099.0528233151185
2018-01-01,JUJUY,D,56716,2018,27.45,2066.1566484517307
2018-01-01,JUJUY,E,30523,2018,27.45,1111.9489981785064
2018-01-01,JUJUY,F,15657,2018,27.45,570.3825136612022
2018-01-01,JUJUY,G,21580,2018,27.45,786.1566484517305
2018-01-01,JUJUY,H,31197,2018,27.45,1136.5027322404371
2018-01-01,JUJUY,I,14300,2018,27.45,520.9471766848816
2018-01-01,JUJUY,J,27967,2018,27.45,1018.8342440801457
2018-01-01,JUJUY,K,53586,2018,27.45,1952.1311475409836
2018-01-01,JUJUY,L,17689,2018,27.45,644.408014571949
2018-01-01,JUJUY,M,21757,2018,27.45,792.6047358834244
2018-01-01,JUJUY,N,15926,2018,27.45,580.1821493624773
2018-01-01,JUJUY,O,18418,2018,27.45,670.9653916211294
2018-01-01,JUJUY,P,22559,2018,27.45,821.8214936247723
2018-01-01,JUJUY,Q,22518,2018,27.45,820.327868852459
2018-01-01,JUJUY,R,17838,2018,27.45,649.8360655737705
2018-01-01,JUJUY,S,19435,2018,27.45,708.0145719489982
2018-01-01,LA PAMPA,A,17140,2018,27.45,624.408014571949
2018-01-01,LA PAMPA,B,46033,2018,27.45,1676.976320582878
2018-01-01,LA PAMPA,C,28329,2018,27.45,1032.0218579234972
2018-01-01,LA PAMPA,D,48412,2018,27.45,1763.6429872495446
2018-01-01,LA PAMPA,E,40965,2018,27.45,1492.3497267759562
2018-01-01,LA PAMPA,F,25260,2018,27.45,920.2185792349727
2018-01-01,LA PAMPA,G,24258,2018,27.45,883.7158469945356
2018-01-01,LA PAMPA,H,32385,2018,27.45,1179.7814207650274
2018-01-01,LA PAMPA,I,13830,2018,27.45,503.8251366120219
2018-01-01,LA PAMPA,J,38164,2018,27.45,1390.3096539162113
2018-01-01,LA PAMPA,K,72929,2018,27.45,2656.7941712204006
2018-01-01,LA PAMPA,L,16406,2018,27.45,597.6684881602914
2018-01-01,LA PAMPA,M,22390,2018,27.45,815.664845173042
2018-01-01,LA PAMPA,N,15730,2018,27.45,573.0418943533698
2018-01-01,LA PAMPA,O,35185,2018,27.45,1281.785063752277
2018-01-01,LA PAMPA,P,26949,2018,27.45,981.7486338797814
2018-01-01,LA PAMPA,Q,22356,2018,27.45,814.4262295081968
2018-01-01,LA PAMPA,R,28344,2018,27.45,1032.568306010929
2018-01-01,LA PAMPA,S,24524,2018,27.45,893.4061930783242
2018-01-01,LA RIOJA,A,13586,2018,27.45,494.93624772313296
2018-01-01,LA RIOJA,B,18798,2018,27.45,684.8087431693989
2018-01-01,LA RIOJA,C,25673,2018,27.45,935.264116575592
2018-01-01,LA RIOJA,D,45114,2018,27.45,1643.4972677595629
2018-01-01,LA RIOJA,E,25380,2018,27.45,924.5901639344263
2018-01-01,LA RIOJA,F,16388,2018,27.45,597.0127504553734
2018-01-01,LA RIOJA,G,19810,2018,27.45,721.6757741347906
2018-01-01,LA RIOJA,H,27220,2018,27.45,991.6211293260474
2018-01-01,LA RIOJA,I,14025,2018,27.45,510.92896174863387
2018-01-01,LA RIOJA,J,38072,2018,27.45,1386.9581056466302
2018-01-01,LA RIOJA,K,53260,2018,27.45,1940.2550091074681
2018-01-01,LA RIOJA,L,13197,2018,27.45,480.76502732240436
2018-01-01,LA RIOJA,M,19921,2018,27.45,725.719489981785
2018-01-01,LA RIOJA,N,16578,2018,27.45,603.9344262295082
2018-01-01,LA RIOJA,O,18350,2018,27.45,668.488160291439
2018-01-01,LA RIOJA,P,24677,2018,27.45,898.9799635701276
2018-01-01,LA RIOJA,Q,20851,2018,27.45,759.5992714025501
2018-01-01,LA RIOJA,R,18079,2018,27.45,658.6156648451731
2018-01-01,LA RIOJA,S,18765,2018,27.45,683.6065573770492
2018-01-01,MENDOZA,A,11268,2018,27.45,410.4918032786885
2018-01-01,MENDOZA,B,71818,2018,27.45,2616.32058287796
2018-01-01,MENDOZA,C,25382,2018,27.45,924.6630236794172
2018-01-01,MENDOZA,D,77178,2018,27.45,2811.584699453552
2018-01-01,MENDOZA,E,32955,2018,27.45,1200.5464480874318
2018-01-01,MENDOZA,F,18404,2018,27.45,670.4553734061931
2018-01-01,MENDOZA,G,21588,2018,27.45,786.448087431694
2018-01-01,MENDOZA,H,29775,2018,27.45,1084.6994535519125
2018-01-01,MENDOZA,I,15042,2018,27.45,547.9781420765028
2018-01-01,MENDOZA,J,39322,2018,27.45,1432.4954462659382
2018-01-01,MENDOZA,K,52712,2018,27.45,1920.2914389799637
2018-01-01,MENDOZA,L,17220,2018,27.45,627.3224043715848
2018-01-01,MENDOZA,M,23328,2018,27.45,849.8360655737705
2018-01-01,MENDOZA,N,14357,2018,27.45,523.023679417122
2018-01-01,MENDOZA,O,25613,2018,27.45,933.0783242258652
2018-01-01,MENDOZA,P,18334,2018,27.45,667.9052823315119
2018-01-01,MENDOZA,Q,23261,2018,27.45,847.3952641165756
2018-01-01,MENDOZA,R,18760,2018,27.45,683.424408014572
2018-01-01,MENDOZA,S,20677,2018,27.45,753.2604735883425
2018-01-01,MENDOZA,Z,28173,2018,27.45,1026.3387978142077
2018-01-01,MISIONES,A,10179,2018,27.45,370.81967213114757
2018-01-01,MISIONES,B,19502,2018,27.45,710.4553734061931
2018-01-01,MISIONES,C,20088,2018,27.45,731.8032786885246
2018-01-01,MISIONES,D,103011,2018,27.45,3752.6775956284155
2018-01-01,MISIONES,E,31379,2018,27.45,1143.1329690346083
2018-01-01,MISIONES,F,13749,2018,27.45,500.8743169398907
2018-01-01,MISIONES,G,21626,2018,27.45,787.8324225865209
2018-01-01,MISIONES,H,30345,2018,27.45,1105.464480874317
2018-01-01,MISIONES,I,15966,2018,27.45,581.6393442622951
2018-01-01,MISIONES,J,28039,2018,27.45,1021.4571948998179
2018-01-01,MISIONES,K,48956,2018,27.45,1783.4608378870673
2018-01-01,MISIONES,L,14293,2018,27.45,520.6921675774134
2018-01-01,MISIONES,M,19638,2018,27.45,715.4098360655738
2018-01-01,MISIONES,N,15858,2018,27.45,577.7049180327868
2018-01-01,MISIONES,O,25199,2018,27.45,917.9963570127504
2018-01-01,MISIONES,P,20254,2018,27.45,737.8506375227687
2018-01-01,MISIONES,Q,22211,2018,27.45,809.143897996357
2018-01-01,MISIONES,R,23256,2018,27.45,847.2131147540983
2018-01-01,MISIONES,S,20615,2018,27.45,751.0018214936248
2018-01-01,MISIONES,Z,18345,2018,27.45,668.3060109289618
2018-01-01,NEUQUEN,A,14031,2018,27.45,511.1475409836066
2018-01-01,NEUQUEN,B,85486,2018,27.45,3114.2440801457196
2018-01-01,NEUQUEN,C,42567,2018,27.45,1550.7103825136612
2018-01-01,NEUQUEN,D,76294,2018,27.45,2779.3806921675773
2018-01-01,NEUQUEN,E,44290,2018,27.45,1613.4790528233152
2018-01-01,NEUQUEN,F,33489,2018,27.45,1220.0
2018-01-01,NEUQUEN,G,27050,2018,27.45,985.4280510018215
2018-01-01,NEUQUEN,H,50326,2018,27.45,1833.3697632058288
2018-01-01,NEUQUEN,I,19382,2018,27.45,706.0837887067396
2018-01-01,NEUQUEN,J,49724,2018,27.45,1811.43897996357
2018-01-01,NEUQUEN,K,69453,2018,27.45,2530.1639344262294
2018-01-01,NEUQUEN,L,23188,2018,27.45,844.735883424408
2018-01-01,NEUQUEN,M,33489,2018,27.45,1220.0
2018-01-01,NEUQUEN,N,25425,2018,27.45,926.2295081967213
2018-01-01,NEUQUEN,O,36278,2018,27.45,1321.6029143897997
2018-01-01,NEUQUEN,P,27838,2018,27.45,1014.1347905282332
2018-01-01,NEUQUEN,Q,31980,2018,27.45,1165.0273224043717
2018-01-01,NEUQUEN,R,28719,2018,27.45,1046.2295081967213
2018-01-01,NEUQUEN,S,35870,2018,27.45,1306.7395264116576
2018-01-01,NEUQUEN,Z,30615,2018,27.45,1115.3005464480875
2018-01-01,RIO NEGRO,A,11247,2018,27.45,409.72677595628414
2018-01-01,RIO NEGRO,B,71188,2018,27.45,2593.369763205829
2018-01-01,RIO NEGRO,C,26443,2018,27.45,963.3151183970856
2018-01-01,RIO NEGRO,D,73478,2018,27.45,2676.7941712204006
2018-01-01,RIO NEGRO,E,33192,2018,27.45,1209.1803278688526
2018-01-01,RIO NEGRO,F,23174,2018,27.45,844.2258652094717
2018-01-01,RIO NEGRO,G,24223,2018,27.45,882.4408014571949
2018-01-01,RIO NEGRO,H,38744,2018,27.45,1411.43897996357
2018-01-01,RIO NEGRO,I,19950,2018,27.45,726.775956284153
2018-01-01,RIO NEGRO,J,44399,2018,27.45,1617.4499089253188
2018-01-01,RIO NEGRO,K,56765,2018,27.45,2067.941712204007
2018-01-01,RIO NEGRO,L,22775,2018,27.45,829.6903460837888
2018-01-01,RIO NEGRO,M,31991,2018,27.45,1165.4280510018216
2018-01-01,RIO NEGRO,N,18413,2018,27.45,670.7832422586521
2018-01-01,RIO NEGRO,O,26522,2018,27.45,966.1930783242259
2018-01-01,RIO NEGRO,P,20617,2018,27.45,751.0746812386157
2018-01-01,RIO NEGRO,Q,33819,2018,27.45,1232.0218579234972
2018-01-01,RIO NEGRO,R,27450,2018,27.45,1000.0
2018-01-01,RIO NEGRO,S,27931,2018,27.45,1017.5227686703097
2018-01-01,RIO NEGRO,Z,31365,2018,27.45,1142.6229508196723
2018-01-01,SALTA,A,12290,2018,27.45,447.7231329690346
2018-01-01,SALTA,B,50129,2018,27.45,1826.193078324226
2018-01-01,SALTA,C,28776,2018,27.45,1048.3060109289618
2018-01-01,SALTA,D,67502,2018,27.45,2459.089253187614
2018-01-01,SALTA,E,39651,2018,27.45,1444.48087431694
2018-01-01,SALTA,F,14136,2018,27.45,514.9726775956284
2018-01-01,SALTA,G,21105,2018,27.45,768.8524590163935
2018-01-01,SALTA,H,31803,2018,27.45,1158.5792349726776
2018-01-01,SALTA,I,14938,2018,27.45,544.1894353369763
2018-01-01,SALTA,J,36645,2018,27.45,1334.9726775956285
2018-01-01,SALTA,K,49264,2018,27.45,1794.6812386156648
2018-01-01,SALTA,L,17505,2018,27.45,637.7049180327868
2018-01-01,SALTA,M,20044,2018,27.45,730.2003642987249
2018-01-01,SALTA,N,16892,2018,27.45,615.3734061930784
2018-01-01,SALTA,O,27904,2018,27.45,1016.5391621129327
2018-01-01,SALTA,P,19504,2018,27.45,710.5282331511839
2018-01-01,SALTA,Q,22698,2018,27.45,826.8852459016393
2018-01-01,SALTA,R,18414,2018,27.45,670.8196721311475
2018-01-01,SALTA,S,21695,2018,27.45,790.3460837887068
2018-01-01,SALTA,Z,19232,2018,27.45,700.6193078324226
2018-01-01,SAN JUAN,A,12372,2018,27.45,450.7103825136612
2018-01-01,SAN JUAN,B,104696,2018,27.45,3814.061930783242
2018-01-01,SAN JUAN,C,28567,2018,27.45,1040.6921675774136
2018-01-01,SAN JUAN,D,69071,2018,27.45,2516.247723132969
2018-01-01,SAN JUAN,E,38277,2018,27.45,1394.4262295081967
2018-01-01,SAN JUAN,F,16812,2018,27.45,612.4590163934427
2018-01-01,SAN JUAN,G,21479,2018,27.45,782.4772313296903
2018-01-01,SAN JUAN,H,29479,2018,27.45,1073.9162112932604
2018-01-01,SAN JUAN,I,17430,2018,27.45,634.9726775956284
2018-01-01,SAN JUAN,J,32878,2018,27.45,1197.7413479052823
2018-01-01,SAN JUAN,K,59826,2018,27.45,2179.4535519125684
2018-01-01,SAN JUAN,L,14850,2018,27.45,540.983606557377
2018-01-01,SAN JUAN,M,21899,2018,27.45,797.7777777777778
2018-01-01,SAN JUAN,N,16176,2018,27.45,589.2896174863388
2018-01-01,SAN JUAN,O,25702,2018,27.45,936.32058287796
2018-01-01,SAN JUAN,P,22972,2018,27.45,836.8670309653917
2018-01-01,SAN JUAN,Q,21576,2018,27.45,786.0109289617486
2018-01-01,SAN JUAN,R,21765,2018,27.45,792.896174863388
2018-01-01,SAN JUAN,S,19195,2018,27.45,699.2714025500911
2018-01-01,SAN LUIS,A,20571,2018,27.45,749.3989071038252
2018-01-01,SAN LUIS,B,37865,2018,27.45,1379.4171220400729
2018-01-01,SAN LUIS,C,36965,2018,27.45,1346.6302367941712
2018-01-01,SAN LUIS,D,68340,2018,27.45,2489.617486338798
2018-01-01,SAN LUIS,E,24762,2018,27.45,902.0765027322404
2018-01-01,SAN LUIS,F,17188,2018,27.45,626.1566484517305
2018-01-01,SAN LUIS,G,21280,2018,27.45,775.2276867030965
2018-01-01,SAN LUIS,H,29518,2018,27.45,1075.3369763205828
2018-01-01,SAN LUIS,I,12731,2018,27.45,463.78870673952645
2018-01-01,SAN LUIS,J,33415,2018,27.45,1217.304189435337
2018-01-01,SAN LUIS,K,52498,2018,27.45,1912.4954462659382
2018-01-01,SAN LUIS,L,18404,2018,27.45,670.4553734061931
2018-01-01,SAN LUIS,M,20578,2018,27.45,749.6539162112933
2018-01-01,SAN LUIS,N,19169,2018,27.45,698.3242258652095
2018-01-01,SAN LUIS,O,26564,2018,27.45,967.7231329690346
2018-01-01,SAN LUIS,P,24174,2018,27.45,880.655737704918
2018-01-01,SAN LUIS,Q,21445,2018,27.45,781.2386156648452
2018-01-01,SAN LUIS,R,24907,2018,27.45,907.3588342440802
2018-01-01,SAN LUIS,S,22474,2018,27.45,818.7249544626594
2018-01-01,SANTA CRUZ,A,37987,2018,27.45,1383.8615664845174
2018-01-01,SANTA CRUZ,B,90020,2018,27.45,3279.417122040073
2018-01-01,SANTA CRUZ,C,43215,2018,27.45,1574.3169398907105
2018-01-01,SANTA CRUZ,D,91169,2018,27.45,3321.2750455373407
2018-01-01,SANTA CRUZ,E,61799,2018,27.45,2251.3296903460837
2018-01-01,SANTA CRUZ,F,56129,2018,27.45,2044.7723132969036
2018-01-01,SANTA CRUZ,G,28864,2018,27.45,1051.511839708561
2018-01-01,SANTA CRUZ,H,45228,2018,27.45,1647.6502732240438
2018-01-01,SANTA CRUZ,I,25234,2018,27.45,919.2714025500911
2018-01-01,SANTA CRUZ,J,44809,2018,27.45,1632.3861566484518
2018-01-01,SANTA CRUZ,K,79574,2018,27.45,2898.870673952641
2018-01-01,SANTA CRUZ,L,24154,2018,27.45,879.9271402550091
2018-01-01,SANTA CRUZ,M,33900,2018,27.45,1234.9726775956285
2018-01-01,SANTA CRUZ,N,27267,2018,27.45,993.3333333333334
2018-01-01,SANTA CRUZ,O,52702,2018,27.45,1919.9271402550091
2018-01-01,SANTA CRUZ,P,29216,2018,27.45,1064.3351548269582
2018-01-01,SANTA CRUZ,Q,49932,2018,27.45,1819.016393442623
2018-01-01,SANTA CRUZ,R,37667,2018,27.45,1372.2040072859745
2018-01-01,SANTA CRUZ,S,28007,2018,27.45,1020.2914389799636
2018-01-01,SANTA CRUZ,Z,25226,2018,27.45,918.9799635701276
2018-01-01,SANTA FE,A,19062,2018,27.45,694.4262295081967
2018-01-01,SANTA FE,B,61680,2018,27.45,2246.9945355191257
2018-01-01,SANTA FE,C,32544,2018,27.45,1185.5737704918033
2018-01-01,SANTA FE,D,68470,2018,27.45,2494.353369763206
2018-01-01,SANTA FE,E,40195,2018,27.45,1464.2987249544626
2018-01-01,SANTA FE,F,16747,2018,27.45,610.0910746812386
2018-01-01,SANTA FE,G,23830,2018,27.45,868.1238615664845
2018-01-01,SANTA FE,H,31104,2018,27.45,1133.1147540983607
2018-01-01,SANTA FE,I,13149,2018,27.45,479.016393442623
2018-01-01,SANTA FE,J,41078,2018,27.45,1496.4663023679418
2018-01-01,SANTA FE,K,66330,2018,27.45,2416.3934426229507
2018-01-01,SANTA FE,L,18165,2018,27.45,661.7486338797814
2018-01-01,SANTA FE,M,21682,2018,27.45,789.8724954462659
2018-01-01,SANTA FE,N,18855,2018,27.45,686.8852459016393
2018-01-01,SANTA FE,O,30570,2018,27.45,1113.6612021857925
2018-01-01,SANTA FE,P,19340,2018,27.45,704.5537340619308
2018-01-01,SANTA FE,Q,26884,2018,27.45,979.3806921675774
2018-01-01,SANTA FE,R,25067,2018,27.45,913.1876138433515
2018-01-01,SANTA FE,S,27311,2018,27.45,994.936247723133
2018-01-01,SANTA FE,Z,37047,2018,27.45,1349.6174863387978
2018-01-01,SANTIAGO DEL ESTERO,A,15575,2018,27.45,567.3952641165756
2018-01-01,SANTIAGO DEL ESTERO,B,18286,2018,27.45,666.1566484517305
2018-01-01,SANTIAGO DEL ESTERO,C,20315,2018,27.45,740.0728597449909
2018-01-01,SANTIAGO DEL ESTERO,D,39368,2018,27.45,1434.1712204007285
2018-01-01,SANTIAGO DEL ESTERO,E,22724,2018,27.45,827.8324225865209
2018-01-01,SANTIAGO DEL ESTERO,F,16414,2018,27.45,597.959927140255
2018-01-01,SANTIAGO DEL ESTERO,G,19136,2018,27.45,697.1220400728598
2018-01-01,SANTIAGO DEL ESTERO,H,28455,2018,27.45,1036.6120218579235
2018-01-01,SANTIAGO DEL ESTERO,I,12297,2018,27.45,447.97814207650276
2018-01-01,SANTIAGO DEL ESTERO,J,33017,2018,27.45,1202.8051001821493
2018-01-01,SANTIAGO DEL ESTERO,K,46497,2018,27.45,1693.879781420765
2018-01-01,SANTIAGO DEL ESTERO,L,20737,2018,27.45,755.4462659380692
2018-01-01,SANTIAGO DEL ESTERO,M,16725,2018,27.45,609.2896174863388
2018-01-01,SANTIAGO DEL ESTERO,N,14459,2018,27.45,526.7395264116576
2018-01-01,SANTIAGO DEL ESTERO,O,17178,2018,27.45,625.792349726776
2018-01-01,SANTIAGO DEL ESTERO,P,15991,2018,27.45,582.5500910746813
2018-01-01,SANTIAGO DEL ESTERO,Q,18634,2018,27.45,678.8342440801457
2018-01-01,SANTIAGO DEL ESTERO,R,21890,2018,27.45,797.4499089253188
2018-01-01,SANTIAGO DEL ESTERO,S,17955,2018,27.45,654.0983606557377
2018-01-01,TIERRA DEL FUEGO,A,40522,2018,27.45,1476.2112932604737
2018-01-01,TIERRA DEL FUEGO,B,106984,2018,27.45,3897.4134790528233
2018-01-01,TIERRA DEL FUEGO,C,46897,2018,27.45,1708.4517304189435
2018-01-01,TIERRA DEL FUEGO,D,120912,2018,27.45,4404.808743169399
2018-01-01,TIERRA DEL FUEGO,E,48018,2018,27.45,1749.2896174863388
2018-01-01,TIERRA DEL FUEGO,F,29371,2018,27.45,1069.9817850637523
2018-01-01,TIERRA DEL FUEGO,G,38954,2018,27.45,1419.0892531876138
2018-01-01,TIERRA DEL FUEGO,H,39339,2018,27.45,1433.1147540983607
2018-01-01,TIERRA DEL FUEGO,I,28835,2018,27.45,1050.455373406193
2018-01-01,TIERRA DEL FUEGO,J,57949,2018,27.45,2111.0746812386155
2018-01-01,TIERRA DEL FUEGO,K,74083,2018,27.45,2698.8342440801457
2018-01-01,TIERRA DEL FUEGO,L,31150,2018,27.45,1134.7905282331512
2018-01-01,TIERRA DEL FUEGO,M,26941,2018,27.45,981.4571948998179
2018-01-01,TIERRA DEL FUEGO,N,33357,2018,27.45,1215.191256830601
2018-01-01,TIERRA DEL FUEGO,O,41762,2018,27.45,1521.3843351548269
2018-01-01,TIERRA DEL FUEGO,P,27129,2018,27.45,988.3060109289618
2018-01-01,TIERRA DEL FUEGO,Q,41610,2018,27.45,1515.8469945355191
2018-01-01,TIERRA DEL FUEGO,R,34687,2018,27.45,1263.6429872495446
2018-01-01,TIERRA DEL FUEGO,S,39485,2018,27.45,1438.4335154826958
2018-01-01,TIERRA DEL FUEGO,Z,37831,2018,27.45,1378.1785063752277
2018-01-01,TUCUMAN,A,12396,2018,27.45,451.58469945355193
2018-01-01,TUCUMAN,B,72088,2018,27.45,2626.1566484517307
2018-01-01,TUCUMAN,C,31966,2018,27.45,1164.5173041894354
2018-01-01,TUCUMAN,D,64223,2018,27.45,2339.6357012750454
2018-01-01,TUCUMAN,E,33356,2018,27.45,1215.1548269581058
2018-01-01,TUCUMAN,F,11953,2018,27.45,435.44626593806925
2018-01-01,TUCUMAN,G,20682,2018,27.45,753.4426229508197
2018-01-01,TUCUMAN,H,28774,2018,27.45,1048.233151183971
2018-01-01,TUCUMAN,I,11803,2018,27.45,429.9817850637523
2018-01-01,TUCUMAN,J,39041,2018,27.45,1422.2586520947177
2018-01-01,TUCUMAN,K,49728,2018,27.45,1811.584699453552
2018-01-01,TUCUMAN,L,22773,2018,27.45,829.6174863387978
2018-01-01,TUCUMAN,M,19302,2018,27.45,703.1693989071039
2018-01-01,TUCUMAN,N,15113,2018,27.45,550.5646630236795
2018-01-01,TUCUMAN,O,19714,2018,27.45,718.1785063752277
2018-01-01,TUCUMAN,P,24134,2018,27.45,879.1985428051003
2018-01-01,TUCUMAN,Q,21974,2018,27.45,800.5100182149363
2018-01-01,TUCUMAN,R,18240,2018,27.45,664.4808743169399
2018-01-01,TUCUMAN,S,22018,2018,27.45,802.1129326047359
2018-02-01,BUENOS AIRES,A,19281,2018,27.45,702.4043715846994
2018-02-01,BUENOS AIRES,B,54357,2018,27.45,1980.2185792349728
2018-02-01,BUENOS AIRES,C,34039,2018,27.45,1240.0364298724955
2018-02-01,BUENOS AIRES,D,70884,2018,27.45,2582.2950819672133
2018-02-01,BUENOS AIRES,E,41247,2018,27.45,1502.6229508196723
2018-02-01,BUENOS AIRES,F,18983,2018,27.45,691.5482695810565
2018-02-01,BUENOS AIRES,G,25189,2018,27.45,917.632058287796
2018-02-01,BUENOS AIRES,H,34491,2018,27.45,1256.5027322404371
2018-02-01,BUENOS AIRES,I,15182,2018,27.45,553.0783242258652
2018-02-01,BUENOS AIRES,J,45449,2018,27.45,1655.7012750455374
2018-02-01,BUENOS AIRES,K,54171,2018,27.45,1973.4426229508197
2018-02-01,BUENOS AIRES,L,19492,2018,27.45,710.0910746812386
2018-02-01,BUENOS AIRES,M,23779,2018,27.45,866.2659380692168
2018-02-01,BUENOS AIRES,N,21041,2018,27.45,766.5209471766849
2018-02-01,BUENOS AIRES,O,29268,2018,27.45,1066.2295081967213
2018-02-01,BUENOS AIRES,P,17982,2018,27.45,655.0819672131148
2018-02-01,BUENOS AIRES,Q,27306,2018,27.45,994.7540983606558
2018-02-01,BUENOS AIRES,R,20964,2018,27.45,763.7158469945356
2018-02-01,BUENOS AIRES,S,24163,2018,27.45,880.2550091074681
2018-02-01,BUENOS AIRES,Z,46883,2018,27.45,1707.9417122040072
2018-02-01,CAPITAL FEDERAL,A,35055,2018,27.45,1277.049180327869
2018-02-01,CAPITAL FEDERAL,B,124758,2018,27.45,4544.918032786885
2018-02-01,CAPITAL FEDERAL,C,35125,2018,27.45,1279.5992714025501
