fecha,zona_prov,letra,w_mean
2020-09-01,SAN LUIS,L,39770
2020-09-01,SAN LUIS,M,42029
2020-09-01,SAN LUIS,N,44265
2020-09-01,SAN LUIS,O,60574
2020-09-01,SAN LUIS,P,58347
2020-09-01,SAN LUIS,Q,49169
2020-09-01,SAN LUIS,R,36778
2020-09-01,SAN LUIS,S,50557
2020-09-01,SANTA CRUZ,A,230851
2020-09-01,SANTA CRUZ,B,176390
2020-09-01,SANTA CRUZ,C,94385
2020-09-01,SANTA CRUZ,D,159758
2020-09-01,SANTA CRUZ,E,162653
2020-09-01,SANTA CRUZ,F,115986
2020-09-01,SANTA CRUZ,G,63198
2020-09-01,SANTA CRUZ,H,102748
2020-09-01,SANTA CRUZ,I,55466
2020-09-01,SANTA CRUZ,J,90014
2020-09-01,SANTA CRUZ,K,141269
2020-09-01,SANTA CRUZ,L,43834
2020-09-01,SANTA CRUZ,M,81271
2020-09-01,SANTA CRUZ,N,58976
2020-09-01,SANTA CRUZ,O,103669
2020-09-01,SANTA CRUZ,P,65494
2020-09-01,SANTA CRUZ,Q,91355
2020-09-01,SANTA CRUZ,R,48393
2020-09-01,SANTA CRUZ,S,56362
2020-09-01,SANTA CRUZ,Z,106011
2020-09-01,SANTA FE,A,50187
2020-09-01,SANTA FE,B,140580
2020-09-01,SANTA FE,C,76596
2020-09-01,SANTA FE,D,145924
2020-09-01,SANTA FE,E,94809
2020-09-01,SANTA FE,F,39696
2020-09-01,SANTA FE,G,53226
2020-09-01,SANTA FE,H,71277
2020-09-01,SANTA FE,I,24094
2020-09-01,SANTA FE,J,87362
2020-09-01,SANTA FE,K,125117
2020-09-01,SANTA FE,L,46156
2020-09-01,SANTA FE,M,51409
2020-09-01,SANTA FE,N,43896
2020-09-01,SANTA FE,O,70332
2020-09-01,SANTA FE,P,43671
2020-09-01,SANTA FE,Q,75344
2020-09-01,SANTA FE,R,45920
2020-09-01,SANTA FE,S,59869
2020-09-01,SANTA FE,Z,126267
2020-09-01,SANTIAGO DEL ESTERO,A,41037
2020-09-01,SANTIAGO DEL ESTERO,B,52928
2020-09-01,SANTIAGO DEL ESTERO,C,44100
2020-09-01,SANTIAGO DEL ESTERO,D,106700
2020-09-01,SANTIAGO DEL ESTERO,E,47920
2020-09-01,SANTIAGO DEL ESTERO,F,38028
2020-09-01,SANTIAGO DEL ESTERO,G,41429
2020-09-01,SANTIAGO DEL ESTERO,H,54862
2020-09-01,SANTIAGO DEL ESTERO,I,23089
2020-09-01,SANTIAGO DEL ESTERO,J,63471
2020-09-01,SANTIAGO DEL ESTERO,K,84344
2020-09-01,SANTIAGO DEL ESTERO,L,39878
2020-09-01,SANTIAGO DEL ESTERO,M,32743
2020-09-01,SANTIAGO DEL ESTERO,N,28817
2020-09-01,SANTIAGO DEL ESTERO,O,36578
2020-09-01,SANTIAGO DEL ESTERO,P,38854
2020-09-01,SANTIAGO DEL ESTERO,Q,42383
2020-09-01,SANTIAGO DEL ESTERO,R,28626
2020-09-01,SANTIAGO DEL ESTERO,S,45385
2020-09-01,TIERRA DEL FUEGO,A,140252
2020-09-01,TIERRA DEL FUEGO,B,203812
2020-09-01,TIERRA DEL FUEGO,C,106698
2020-09-01,TIERRA DEL FUEGO,D,215142
2020-09-01,TIERRA DEL FUEGO,E,98623
2020-09-01,TIERRA DEL FUEGO,F,55874
2020-09-01,TIERRA DEL FUEGO,G,79944
2020-09-01,TIERRA DEL FUEGO,H,80199
2020-09-01,TIERRA DEL FUEGO,I,50823
2020-09-01,TIERRA DEL FUEGO,J,107868
2020-09-01,TIERRA DEL FUEGO,K,145541
2020-09-01,TIERRA DEL FUEGO,L,70102
2020-09-01,TIERRA DEL FUEGO,M,57886
2020-09-01,TIERRA DEL FUEGO,N,64678
2020-09-01,TIERRA DEL FUEGO,O,86699
2020-09-01,TIERRA DEL FUEGO,P,55576
2020-09-01,TIERRA DEL FUEGO,Q,93643
2020-09-01,TIERRA DEL FUEGO,R,47690
2020-09-01,TIERRA DEL FUEGO,S,72159
2020-09-01,TIERRA DEL FUEGO,Z,139506
2020-09-01,TUCUMAN,A,26549
2020-09-01,TUCUMAN,B,81812
2020-09-01,TUCUMAN,C,65324
2020-09-01,TUCUMAN,D,141850
2020-09-01,TUCUMAN,E,69796
2020-09-01,TUCUMAN,F,32519
2020-09-01,TUCUMAN,G,44013
2020-09-01,TUCUMAN,H,56579
2020-09-01,TUCUMAN,I,22196
2020-09-01,TUCUMAN,J,82232
2020-09-01,TUCUMAN,K,93557
2020-09-01,TUCUMAN,L,37899
2020-09-01,TUCUMAN,M,44297
2020-09-01,TUCUMAN,N,32572
2020-09-01,TUCUMAN,O,44190
2020-09-01,TUCUMAN,P,52306
2020-09-01,TUCUMAN,Q,49826
2020-09-01,TUCUMAN,R,47158
2020-09-01,TUCUMAN,S,50928
2020-10-01,BUENOS AIRES,A,57693
2020-10-01,BUENOS AIRES,B,183835
2020-10-01,BUENOS AIRES,C,86786
2020-10-01,BUENOS AIRES,D,163397
2020-10-01,BUENOS AIRES,E,102596
2020-10-01,BUENOS AIRES,F,49678
2020-10-01,BUENOS AIRES,G,63634
2020-10-01,BUENOS AIRES,H,86723
2020-10-01,BUENOS AIRES,I,31113
2020-10-01,BUENOS AIRES,J,113605
2020-10-01,BUENOS AIRES,K,159677
2020-10-01,BUENOS AIRES,L,50680
2020-10-01,BUENOS AIRES,M,64967
2020-10-01,BUENOS AIRES,N,50332
2020-10-01,BUENOS AIRES,O,68680
2020-10-01,BUENOS AIRES,P,45318
2020-10-01,BUENOS AIRES,Q,63820
2020-10-01,BUENOS AIRES,R,42014
2020-10-01,BUENOS AIRES,S,58578
2020-10-01,BUENOS AIRES,Z,203887
2020-10-01,CAPITAL FEDERAL,A,97825
2020-10-01,CAPITAL FEDERAL,B,364922
2020-10-01,CAPITAL FEDERAL,C,91859
2020-10-01,CAPITAL FEDERAL,D,169211
2020-10-01,CAPITAL FEDERAL,E,137659
2020-10-01,CAPITAL FEDERAL,F,50433
2020-10-01,CAPITAL FEDERAL,G,76274
2020-10-01,CAPITAL FEDERAL,H,96816
2020-10-01,CAPITAL FEDERAL,I,32942
2020-10-01,CAPITAL FEDERAL,J,126667
2020-10-01,CAPITAL FEDERAL,K,166069
2020-10-01,CAPITAL FEDERAL,L,61166
2020-10-01,CAPITAL FEDERAL,M,103885
2020-10-01,CAPITAL FEDERAL,N,60585
2020-10-01,CAPITAL FEDERAL,O,84635
2020-10-01,CAPITAL FEDERAL,P,50142
2020-10-01,CAPITAL FEDERAL,Q,79875
2020-10-01,CAPITAL FEDERAL,R,50290
2020-10-01,CAPITAL FEDERAL,S,67992
2020-10-01,CAPITAL FEDERAL,Z,173785
2020-10-01,CATAMARCA,A,43979
2020-10-01,CATAMARCA,B,123739
2020-10-01,CATAMARCA,C,65691
2020-10-01,CATAMARCA,D,107949
2020-10-01,CATAMARCA,E,78644
2020-10-01,CATAMARCA,F,34667
2020-10-01,CATAMARCA,G,46838
2020-10-01,CATAMARCA,H,55517
2020-10-01,CATAMARCA,I,29353
2020-10-01,CATAMARCA,J,58243
2020-10-01,CATAMARCA,K,90711
2020-10-01,CATAMARCA,L,31616
2020-10-01,CATAMARCA,M,60281
2020-10-01,CATAMARCA,N,37998
2020-10-01,CATAMARCA,O,51933
2020-10-01,CATAMARCA,P,54925
2020-10-01,CATAMARCA,Q,44475
2020-10-01,CATAMARCA,R,22984
2020-10-01,CATAMARCA,S,51038
2020-10-01,CHACO,A,45266
2020-10-01,CHACO,B,165958
2020-10-01,CHACO,C,57304
2020-10-01,CHACO,D,118668
2020-10-01,CHACO,E,56298
2020-10-01,CHACO,F,40244
2020-10-01,CHACO,G,52261
2020-10-01,CHACO,H,63404
2020-10-01,CHACO,I,27465
2020-10-01,CHACO,J,80913
2020-10-01,CHACO,K,165968
2020-10-01,CHACO,L,43887
2020-10-01,CHACO,M,50417
2020-10-01,CHACO,N,40355
2020-10-01,CHACO,O,52356
2020-10-01,CHACO,P,41541
2020-10-01,CHACO,Q,53080
2020-10-01,CHACO,R,33782
2020-10-01,CHACO,S,47436
2020-10-01,CHACO,Z,62019
2020-10-01,CHUBUT,A,106139
2020-10-01,CHUBUT,B,231835
2020-10-01,CHUBUT,C,99175
2020-10-01,CHUBUT,D,198619
2020-10-01,CHUBUT,E,91247
2020-10-01,CHUBUT,F,88519
2020-10-01,CHUBUT,G,70535
2020-10-01,CHUBUT,H,96595
2020-10-01,CHUBUT,I,42155
2020-10-01,CHUBUT,J,88559
2020-10-01,CHUBUT,K,155031
2020-10-01,CHUBUT,L,50448
2020-10-01,CHUBUT,M,71549
2020-10-01,CHUBUT,N,63242
2020-10-01,CHUBUT,O,90577
2020-10-01,CHUBUT,P,72072
2020-10-01,CHUBUT,Q,71268
2020-10-01,CHUBUT,R,46742
2020-10-01,CHUBUT,S,75635
2020-10-01,CHUBUT,Z,82340
2020-10-01,CORDOBA,A,50747
2020-10-01,CORDOBA,B,89968
2020-10-01,CORDOBA,C,77168
2020-10-01,CORDOBA,D,165308
2020-10-01,CORDOBA,E,92806
2020-10-01,CORDOBA,F,38654
2020-10-01,CORDOBA,G,57089
2020-10-01,CORDOBA,H,64184
2020-10-01,CORDOBA,I,25022
2020-10-01,CORDOBA,J,109807
2020-10-01,CORDOBA,K,149111
2020-10-01,CORDOBA,L,48232
2020-10-01,CORDOBA,M,56243
2020-10-01,CORDOBA,N,39175
2020-10-01,CORDOBA,O,67551
2020-10-01,CORDOBA,P,48973
2020-10-01,CORDOBA,Q,56574
2020-10-01,CORDOBA,R,52328
2020-10-01,CORDOBA,S,58018
2020-10-01,CORDOBA,Z,152652
2020-10-01,CORRIENTES,A,41297
2020-10-01,CORRIENTES,B,61730
2020-10-01,CORRIENTES,C,62689
2020-10-01,CORRIENTES,D,116820
2020-10-01,CORRIENTES,E,74738
2020-10-01,CORRIENTES,F,43748
2020-10-01,CORRIENTES,G,49337
2020-10-01,CORRIENTES,H,60593
2020-10-01,CORRIENTES,I,31248
2020-10-01,CORRIENTES,J,69681
2020-10-01,CORRIENTES,K,133479
2020-10-01,CORRIENTES,L,42434
2020-10-01,CORRIENTES,M,49651
2020-10-01,CORRIENTES,N,32812
2020-10-01,CORRIENTES,O,62520
2020-10-01,CORRIENTES,P,48705
2020-10-01,CORRIENTES,Q,58607
2020-10-01,CORRIENTES,R,36900
2020-10-01,CORRIENTES,S,42942
2020-10-01,CORRIENTES,Z,68220
2020-10-01,ENTRE RIOS,A,41188
2020-10-01,ENTRE RIOS,B,83633
2020-10-01,ENTRE RIOS,C,65461
2020-10-01,ENTRE RIOS,D,141609
2020-10-01,ENTRE RIOS,E,61324
2020-10-01,ENTRE RIOS,F,46465
2020-10-01,ENTRE RIOS,G,54302
2020-10-01,ENTRE RIOS,H,67127
2020-10-01,ENTRE RIOS,I,24087
2020-10-01,ENTRE RIOS,J,73211
2020-10-01,ENTRE RIOS,K,120185
2020-10-01,ENTRE RIOS,L,41975
2020-10-01,ENTRE RIOS,M,48780
2020-10-01,ENTRE RIOS,N,41560
2020-10-01,ENTRE RIOS,O,59520
2020-10-01,ENTRE RIOS,P,36355
2020-10-01,ENTRE RIOS,Q,56992
2020-10-01,ENTRE RIOS,R,34938
2020-10-01,ENTRE RIOS,S,53075
2020-10-01,ENTRE RIOS,Z,251945
2020-10-01,FORMOSA,A,46110
2020-10-01,FORMOSA,B,99629
2020-10-01,FORMOSA,C,64963
2020-10-01,FORMOSA,D,112478
2020-10-01,FORMOSA,E,63320
2020-10-01,FORMOSA,F,39393
2020-10-01,FORMOSA,G,53321
2020-10-01,FORMOSA,H,59771
2020-10-01,FORMOSA,I,32566
2020-10-01,FORMOSA,J,58566
2020-10-01,FORMOSA,K,142798
2020-10-01,FORMOSA,L,42250
2020-10-01,FORMOSA,M,60324
2020-10-01,FORMOSA,N,39591
2020-10-01,FORMOSA,O,56096
2020-10-01,FORMOSA,P,54018
2020-10-01,FORMOSA,Q,46457
2020-10-01,FORMOSA,R,24018
2020-10-01,FORMOSA,S,47723
2020-10-01,JUJUY,A,36452
2020-10-01,JUJUY,B,121065
2020-10-01,JUJUY,C,75097
2020-10-01,JUJUY,D,123500
2020-10-01,JUJUY,E,53776
2020-10-01,JUJUY,F,43248
2020-10-01,JUJUY,G,52071
2020-10-01,JUJUY,H,56888
2020-10-01,JUJUY,I,35265
2020-10-01,JUJUY,J,58645
2020-10-01,JUJUY,K,119559
2020-10-01,JUJUY,L,50585
2020-10-01,JUJUY,M,50997
2020-10-01,JUJUY,N,28808
2020-10-01,JUJUY,O,35982
2020-10-01,JUJUY,P,47846
2020-10-01,JUJUY,Q,52051
2020-10-01,JUJUY,R,42745
2020-10-01,JUJUY,S,41103
2020-10-01,LA PAMPA,A,50604
2020-10-01,LA PAMPA,B,88806
2020-10-01,LA PAMPA,C,67247
2020-10-01,LA PAMPA,D,102840
2020-10-01,LA PAMPA,E,95724
2020-10-01,LA PAMPA,F,62783
2020-10-01,LA PAMPA,G,60190
2020-10-01,LA PAMPA,H,67087
2020-10-01,LA PAMPA,I,29146
2020-10-01,LA PAMPA,J,71540
2020-10-01,LA PAMPA,K,215261
2020-10-01,LA PAMPA,L,39828
2020-10-01,LA PAMPA,M,51180
2020-10-01,LA PAMPA,N,37442
2020-10-01,LA PAMPA,O,79655
2020-10-01,LA PAMPA,P,65170
2020-10-01,LA PAMPA,Q,52741
2020-10-01,LA PAMPA,R,48498
2020-10-01,LA PAMPA,S,60631
2020-10-01,LA RIOJA,A,43972
2020-10-01,LA RIOJA,B,55843
2020-10-01,LA RIOJA,C,60376
2020-10-01,LA RIOJA,D,118744
2020-10-01,LA RIOJA,E,63763
2020-10-01,LA RIOJA,F,49994
2020-10-01,LA RIOJA,G,46943
2020-10-01,LA RIOJA,H,54900
2020-10-01,LA RIOJA,I,29974
2020-10-01,LA RIOJA,J,66397
2020-10-01,LA RIOJA,K,106014
2020-10-01,LA RIOJA,L,38043
2020-10-01,LA RIOJA,M,49284
2020-10-01,LA RIOJA,N,37576
2020-10-01,LA RIOJA,O,37007
2020-10-01,LA RIOJA,P,59507
2020-10-01,LA RIOJA,Q,47159
2020-10-01,LA RIOJA,R,32277
2020-10-01,LA RIOJA,S,44556
2020-10-01,MENDOZA,A,31323
2020-10-01,MENDOZA,B,188148
2020-10-01,MENDOZA,C,62322
2020-10-01,MENDOZA,D,137193
2020-10-01,MENDOZA,E,83752
2020-10-01,MENDOZA,F,56515
2020-10-01,MENDOZA,G,54382
2020-10-01,MENDOZA,H,66245
2020-10-01,MENDOZA,I,26130
2020-10-01,MENDOZA,J,119172
2020-10-01,MENDOZA,K,127068
2020-10-01,MENDOZA,L,40133
2020-10-01,MENDOZA,M,60322
2020-10-01,MENDOZA,N,34731
2020-10-01,MENDOZA,O,66267
2020-10-01,MENDOZA,P,41687
2020-10-01,MENDOZA,Q,54453
2020-10-01,MENDOZA,R,40563
2020-10-01,MENDOZA,S,49568
2020-10-01,MENDOZA,Z,120228
2020-10-01,MISIONES,A,31459
2020-10-01,MISIONES,B,75068
2020-10-01,MISIONES,C,49818
2020-10-01,MISIONES,D,106828
2020-10-01,MISIONES,E,71384
2020-10-01,MISIONES,F,37326
2020-10-01,MISIONES,G,52086
2020-10-01,MISIONES,H,63579
2020-10-01,MISIONES,I,30011
2020-10-01,MISIONES,J,54411
2020-10-01,MISIONES,K,115389
2020-10-01,MISIONES,L,35584
2020-10-01,MISIONES,M,42975
2020-10-01,MISIONES,N,33401
2020-10-01,MISIONES,O,59870
2020-10-01,MISIONES,P,47239
2020-10-01,MISIONES,Q,60571
2020-10-01,MISIONES,R,39581
2020-10-01,MISIONES,S,48040
2020-10-01,MISIONES,Z,43434
2020-10-01,NEUQUEN,A,51797
2020-10-01,NEUQUEN,B,217112
2020-10-01,NEUQUEN,C,95310
2020-10-01,NEUQUEN,D,156665
2020-10-01,NEUQUEN,E,107750
2020-10-01,NEUQUEN,F,82158
2020-10-01,NEUQUEN,G,66553
2020-10-01,NEUQUEN,H,100084
2020-10-01,NEUQUEN,I,40436
2020-10-01,NEUQUEN,J,96600
2020-10-01,NEUQUEN,K,177908
2020-10-01,NEUQUEN,L,55116
2020-10-01,NEUQUEN,M,82505
2020-10-01,NEUQUEN,N,59592
2020-10-01,NEUQUEN,O,84075
2020-10-01,NEUQUEN,P,63663
2020-10-01,NEUQUEN,Q,78745
2020-10-01,NEUQUEN,R,41856
2020-10-01,NEUQUEN,S,90629
2020-10-01,NEUQUEN,Z,121971
2020-10-01,RIO NEGRO,A,41601
2020-10-01,RIO NEGRO,B,163508
2020-10-01,RIO NEGRO,C,70287
2020-10-01,RIO NEGRO,D,145925
2020-10-01,RIO NEGRO,E,88154
2020-10-01,RIO NEGRO,F,54147
2020-10-01,RIO NEGRO,G,61367
2020-10-01,RIO NEGRO,H,89734
2020-10-01,RIO NEGRO,I,32670
2020-10-01,RIO NEGRO,J,97174
2020-10-01,RIO NEGRO,K,141108
2020-10-01,RIO NEGRO,L,49138
2020-10-01,RIO NEGRO,M,65684
2020-10-01,RIO NEGRO,N,44635
2020-10-01,RIO NEGRO,O,60198
2020-10-01,RIO NEGRO,P,57037
2020-10-01,RIO NEGRO,Q,73212
2020-10-01,RIO NEGRO,R,34976
2020-10-01,RIO NEGRO,S,67217
2020-10-01,RIO NEGRO,Z,73126
2020-10-01,SALTA,A,38425
2020-10-01,SALTA,B,144039
2020-10-01,SALTA,C,71850
2020-10-01,SALTA,D,122260
2020-10-01,SALTA,E,93234
2020-10-01,SALTA,F,37732
2020-10-01,SALTA,G,51733
2020-10-01,SALTA,H,61585
2020-10-01,SALTA,I,29753
2020-10-01,SALTA,J,78785
2020-10-01,SALTA,K,114454
2020-10-01,SALTA,L,46468
2020-10-01,SALTA,M,66491
2020-10-01,SALTA,N,40473
2020-10-01,SALTA,O,72775
2020-10-01,SALTA,P,47877
2020-10-01,SALTA,Q,54260
2020-10-01,SALTA,R,36347
2020-10-01,SALTA,S,51621
2020-10-01,SALTA,Z,90893
2020-10-01,SAN JUAN,A,33535
2020-10-01,SAN JUAN,B,179435
2020-10-01,SAN JUAN,C,61335
2020-10-01,SAN JUAN,D,123707
2020-10-01,SAN JUAN,E,86535
2020-10-01,SAN JUAN,F,45001
2020-10-01,SAN JUAN,G,54191
2020-10-01,SAN JUAN,H,61555
2020-10-01,SAN JUAN,I,41195
2020-10-01,SAN JUAN,J,62175
2020-10-01,SAN JUAN,K,119363
2020-10-01,SAN JUAN,L,47843
2020-10-01,SAN JUAN,M,47873
2020-10-01,SAN JUAN,N,36432
2020-10-01,SAN JUAN,O,63439
2020-10-01,SAN JUAN,P,52711
2020-10-01,SAN JUAN,Q,49409
2020-10-01,SAN JUAN,R,45576
2020-10-01,SAN JUAN,S,45177
2020-10-01,SAN LUIS,A,56462
2020-10-01,SAN LUIS,B,142693
2020-10-01,SAN LUIS,C,85368
2020-10-01,SAN LUIS,D,126502
2020-10-01,SAN LUIS,E,56836
2020-10-01,SAN LUIS,F,46901
2020-10-01,SAN LUIS,G,51690
2020-10-01,SAN LUIS,H,69944
2020-10-01,SAN LUIS,I,25849
2020-10-01,SAN LUIS,J,94120
2020-10-01,SAN LUIS,K,141633
2020-10-01,SAN LUIS,L,45290
2020-10-01,SAN LUIS,M,46024
2020-10-01,SAN LUIS,N,48330
2020-10-01,SAN LUIS,O,61214
2020-10-01,SAN LUIS,P,60712
2020-10-01,SAN LUIS,Q,49127
2020-10-01,SAN LUIS,R,37131
2020-10-01,SAN LUIS,S,53001
2020-10-01,SANTA CRUZ,A,206426
2020-10-01,SANTA CRUZ,B,199011
2020-10-01,SANTA CRUZ,C,94568
2020-10-01,SANTA CRUZ,D,176450
2020-10-01,SANTA CRUZ,E,135070
2020-10-01,SANTA CRUZ,F,126422
2020-10-01,SANTA CRUZ,G,71368
2020-10-01,SANTA CRUZ,H,113826
2020-10-01,SANTA CRUZ,I,61205
2020-10-01,SANTA CRUZ,J,100090
2020-10-01,SANTA CRUZ,K,150816
2020-10-01,SANTA CRUZ,L,47917
2020-10-01,SANTA CRUZ,M,81952
2020-10-01,SANTA CRUZ,N,63744
2020-10-01,SANTA CRUZ,O,112029
2020-10-01,SANTA CRUZ,P,66401
2020-10-01,SANTA CRUZ,Q,99500
2020-10-01,SANTA CRUZ,R,49197
2020-10-01,SANTA CRUZ,S,59173
2020-10-01,SANTA CRUZ,Z,109354
2020-10-01,SANTA FE,A,51929
2020-10-01,SANTA FE,B,142846
2020-10-01,SANTA FE,C,81703
2020-10-01,SANTA FE,D,139531
2020-10-01,SANTA FE,E,115079
2020-10-01,SANTA FE,F,41469
2020-10-01,SANTA FE,G,60619
2020-10-01,SANTA FE,H,74569
2020-10-01,SANTA FE,I,26615
2020-10-01,SANTA FE,J,91694
2020-10-01,SANTA FE,K,140852
2020-10-01,SANTA FE,L,49983
2020-10-01,SANTA FE,M,57393
2020-10-01,SANTA FE,N,46289
2020-10-01,SANTA FE,O,75977
2020-10-01,SANTA FE,P,47225
2020-10-01,SANTA FE,Q,65889
2020-10-01,SANTA FE,R,52069
2020-10-01,SANTA FE,S,62326
2020-10-01,SANTA FE,Z,125831
2020-10-01,SANTIAGO DEL ESTERO,A,43695
2020-10-01,SANTIAGO DEL ESTERO,B,54125
2020-10-01,SANTIAGO DEL ESTERO,C,47162
2020-10-01,SANTIAGO DEL ESTERO,D,91840
2020-10-01,SANTIAGO DEL ESTERO,E,49662
2020-10-01,SANTIAGO DEL ESTERO,F,39547
2020-10-01,SANTIAGO DEL ESTERO,G,45649
2020-10-01,SANTIAGO DEL ESTERO,H,57195
2020-10-01,SANTIAGO DEL ESTERO,I,24598
2020-10-01,SANTIAGO DEL ESTERO,J,71180
2020-10-01,SANTIAGO DEL ESTERO,K,97041
2020-10-01,SANTIAGO DEL ESTERO,L,43033
2020-10-01,SANTIAGO DEL ESTERO,M,36328
2020-10-01,SANTIAGO DEL ESTERO,N,30384
2020-10-01,SANTIAGO DEL ESTERO,O,37089
2020-10-01,SANTIAGO DEL ESTERO,P,39176
2020-10-01,SANTIAGO DEL ESTERO,Q,42505
2020-10-01,SANTIAGO DEL ESTERO,R,29104
2020-10-01,SANTIAGO DEL ESTERO,S,47556
2020-10-01,TIERRA DEL FUEGO,A,144778
2020-10-01,TIERRA DEL FUEGO,B,242441
2020-10-01,TIERRA DEL FUEGO,C,103981
2020-10-01,TIERRA DEL FUEGO,D,205751
2020-10-01,TIERRA DEL FUEGO,E,104516
2020-10-01,TIERRA DEL FUEGO,F,64241
2020-10-01,TIERRA DEL FUEGO,G,90952
2020-10-01,TIERRA DEL FUEGO,H,86658
2020-10-01,TIERRA DEL FUEGO,I,61190
2020-10-01,TIERRA DEL FUEGO,J,134000
2020-10-01,TIERRA DEL FUEGO,K,159999
2020-10-01,TIERRA DEL FUEGO,L,77991
2020-10-01,TIERRA DEL FUEGO,M,58333
2020-10-01,TIERRA DEL FUEGO,N,68156
2020-10-01,TIERRA DEL FUEGO,O,88425
2020-10-01,TIERRA DEL FUEGO,P,57930
2020-10-01,TIERRA DEL FUEGO,Q,93654
2020-10-01,TIERRA DEL FUEGO,R,48038
2020-10-01,TIERRA DEL FUEGO,S,77575
2020-10-01,TIERRA DEL FUEGO,Z,143806
2020-10-01,TUCUMAN,A,32073
2020-10-01,TUCUMAN,B,88417
2020-10-01,TUCUMAN,C,70568
2020-10-01,TUCUMAN,D,131090
2020-10-01,TUCUMAN,E,73231
2020-10-01,TUCUMAN,F,31470
2020-10-01,TUCUMAN,G,49193
2020-10-01,TUCUMAN,H,59242
2020-10-01,TUCUMAN,I,23011
2020-10-01,TUCUMAN,J,111091
2020-10-01,TUCUMAN,K,117015
2020-10-01,TUCUMAN,L,41199
2020-10-01,TUCUMAN,M,48396
2020-10-01,TUCUMAN,N,36676
2020-10-01,TUCUMAN,O,44656
2020-10-01,TUCUMAN,P,53404
2020-10-01,TUCUMAN,Q,50502
2020-10-01,TUCUMAN,R,60737
2020-10-01,TUCUMAN,S,53591
2020-11-01,BUENOS AIRES,A,55837
2020-11-01,BUENOS AIRES,B,155451
2020-11-01,BUENOS AIRES,C,89065
2020-11-01,BUENOS AIRES,D,161388
2020-11-01,BUENOS AIRES,E,102059
2020-11-01,BUENOS AIRES,F,53759
2020-11-01,BUENOS AIRES,G,64090
2020-11-01,BUENOS AIRES,H,92235
2020-11-01,BUENOS AIRES,I,32660
2020-11-01,BUENOS AIRES,J,109654
2020-11-01,BUENOS AIRES,K,182551
2020-11-01,BUENOS AIRES,L,52661
2020-11-01,BUENOS AIRES,M,62893
2020-11-01,BUENOS AIRES,N,50556
2020-11-01,BUENOS AIRES,O,67804
2020-11-01,BUENOS AIRES,P,45394
2020-11-01,BUENOS AIRES,Q,62959
2020-11-01,BUENOS AIRES,R,43061
2020-11-01,BUENOS AIRES,S,60177
2020-11-01,BUENOS AIRES,Z,81984
2020-11-01,CAPITAL FEDERAL,A,99599
2020-11-01,CAPITAL FEDERAL,B,372582
2020-11-01,CAPITAL FEDERAL,C,92172
2020-11-01,CAPITAL FEDERAL,D,154340
2020-11-01,CAPITAL FEDERAL,E,131913
2020-11-01,CAPITAL FEDERAL,F,54211
2020-11-01,CAPITAL FEDERAL,G,78970
2020-11-01,CAPITAL FEDERAL,H,107701
2020-11-01,CAPITAL FEDERAL,I,34224
2020-11-01,CAPITAL FEDERAL,J,127951
2020-11-01,CAPITAL FEDERAL,K,172681
2020-11-01,CAPITAL FEDERAL,L,67229
2020-11-01,CAPITAL FEDERAL,M,105428
2020-11-01,CAPITAL FEDERAL,N,60596
2020-11-01,CAPITAL FEDERAL,O,88607
2020-11-01,CAPITAL FEDERAL,P,51905
2020-11-01,CAPITAL FEDERAL,Q,84762
2020-11-01,CAPITAL FEDERAL,R,54736
2020-11-01,CAPITAL FEDERAL,S,71119
2020-11-01,CAPITAL FEDERAL,Z,192673
2020-11-01,CATAMARCA,A,45463
2020-11-01,CATAMARCA,B,127870
2020-11-01,CATAMARCA,C,66326
2020-11-01,CATAMARCA,D,103367
2020-11-01,CATAMARCA,E,74918
2020-11-01,CATAMARCA,F,39080
2020-11-01,CATAMARCA,G,47706
2020-11-01,CATAMARCA,H,58364
2020-11-01,CATAMARCA,I,31322
2020-11-01,CATAMARCA,J,61863
2020-11-01,CATAMARCA,K,104386
2020-11-01,CATAMARCA,L,32268
2020-11-01,CATAMARCA,M,62621
2020-11-01,CATAMARCA,N,40525
2020-11-01,CATAMARCA,O,52246
2020-11-01,CATAMARCA,P,55247
2020-11-01,CATAMARCA,Q,44753
2020-11-01,CATAMARCA,R,22893
2020-11-01,CATAMARCA,S,50997
2020-11-01,CHACO,A,45083
2020-11-01,CHACO,B,100993
2020-11-01,CHACO,C,70174
2020-11-01,CHACO,D,117703
2020-11-01,CHACO,E,58315
2020-11-01,CHACO,F,43744
2020-11-01,CHACO,G,52967
2020-11-01,CHACO,H,66816
2020-11-01,CHACO,I,30593
2020-11-01,CHACO,J,83486
2020-11-01,CHACO,K,192498
2020-11-01,CHACO,L,43756
2020-11-01,CHACO,M,49736
2020-11-01,CHACO,N,38931
2020-11-01,CHACO,O,52416
2020-11-01,CHACO,P,42497
2020-11-01,CHACO,Q,53740
2020-11-01,CHACO,R,36475
2020-11-01,CHACO,S,48129
2020-11-01,CHACO,Z,64195
2020-11-01,CHUBUT,A,107082
2020-11-01,CHUBUT,B,243062
2020-11-01,CHUBUT,C,100753
2020-11-01,CHUBUT,D,196198
2020-11-01,CHUBUT,E,95017
2020-11-01,CHUBUT,F,108760
2020-11-01,CHUBUT,G,70616
2020-11-01,CHUBUT,H,90343
2020-11-01,CHUBUT,I,46290
2020-11-01,CHUBUT,J,92588
2020-11-01,CHUBUT,K,181055
